"","source","value"
"9056","jpt",-2
"9057","jpt",2
"9058","jpt",-2
"9059","jpt",-1
"9060","jpt",-2
"9061","jpt",-2
"9062","jpt",2
"9063","jpt",2
"9064","jpt",-2
"9065","jpt",1
"9066","jpt",2
"9067","jpt",-2
"9068","jpt",2
"9069","jpt",-2
"9070","jpt",-2
"9071","jpt",2
"9072","jpt",1
"9073","jpt",-1
"9074","jpt",-2
"9075","jpt",-2
"9076","jpt",1
"9077","jpt",1
"9078","jpt",1
"9079","jpt",2
"9080","jpt",-2
"9081","jpt",-2
"9082","jpt",-2
"9083","jpt",3
"9084","jpt",-2
"9085","jpt",-2
"9086","jpt",-2
"9087","jpt",1
"9088","jpt",1
"9089","jpt",-1
"9090","jpt",-2
"9091","jpt",-1
"9092","jpt",-3
"9093","jpt",2
"9094","jpt",-3
"9095","jpt",-3
"9096","jpt",-2
"9097","jpt",-2
"9098","jpt",1
"9099","jpt",2
"9100","jpt",2
"9101","jpt",2
"9102","jpt",-2
"9103","jpt",-2
"9104","jpt",-2
"9105","jpt",1
"9106","jpt",1
"9107","jpt",-2
"9108","jpt",1
"9109","jpt",2
"9110","jpt",-1
"9111","jpt",1
"9112","jpt",-2
"9113","jpt",1
"9114","jpt",-3
"9115","jpt",-2
"9116","jpt",-1
"9117","jpt",-1
"9118","jpt",2
"9119","jpt",1
"9120","jpt",-2
"9121","jpt",3
"9122","jpt",3
"9123","jpt",-2
"9124","jpt",2
"9125","jpt",2
"9126","jpt",4
"9127","jpt",2
"9128","jpt",2
"9129","jpt",-2
"9130","jpt",-1
"9131","jpt",2
"9132","jpt",1
"9133","jpt",-1
"9134","jpt",-3
"9135","jpt",1
"9136","jpt",1
"9137","jpt",1
"9138","jpt",-1
"9139","jpt",1
"9140","jpt",1
"9141","jpt",-2
"9142","jpt",1
"9143","jpt",2
"9144","jpt",1
"9145","jpt",2
"9146","jpt",-1
"9147","jpt",1
"9148","jpt",-1
"9149","jpt",2
"9150","jpt",-3
"9151","jpt",-2
"9152","jpt",1
"9153","jpt",2
"9154","jpt",-1
"9155","jpt",-1
"9156","jpt",1
"9157","jpt",-2
"9158","jpt",4
"9159","jpt",-2
"9160","jpt",-1
"9161","jpt",2
"9162","jpt",2
"9163","jpt",4
"9164","jpt",4
"9165","jpt",3
"9166","jpt",2
"9167","jpt",2
"9168","jpt",-1
"9169","jpt",1
"9170","jpt",1
"9171","jpt",-1
"9172","jpt",2
"9173","jpt",-3
"9174","jpt",-3
"9175","jpt",2
"9176","jpt",2
"9177","jpt",-1
"9178","jpt",-2
"9179","jpt",-2
"9180","jpt",2
"9181","jpt",-1
"9182","jpt",2
"9183","jpt",-3
"9184","jpt",1
"9185","jpt",-2
"9186","jpt",-1
"9187","jpt",-1
"9188","jpt",2
"9189","jpt",1
"9190","jpt",-2
"9191","jpt",1
"9192","jpt",-2
"9193","jpt",2
"9194","jpt",-2
"9195","jpt",-1
"9196","jpt",-2
"9197","jpt",-2
"9198","jpt",-2
"9199","jpt",-2
"9200","jpt",2
"9201","jpt",-2
"9202","jpt",-1
"9203","jpt",-2
"9204","jpt",1
"9205","jpt",1
"9206","jpt",1
"9207","jpt",1
"9208","jpt",-2
"9209","jpt",-1
"9210","jpt",1
"9211","jpt",2
"9212","iaea",1
"9213","iaea",1
"9214","iaea",1
"9215","iaea",1
"9216","iaea",1
"9217","iaea",-2
"9218","iaea",2
"9219","iaea",-2
"9220","iaea",1
"9221","iaea",1
"9222","iaea",-2
"9223","iaea",1
"9224","iaea",1
"9225","iaea",-2
"9226","iaea",-2
"9227","iaea",2
"9228","iaea",1
"9229","iaea",2
"9230","iaea",2
"9231","iaea",1
"9232","iaea",1
"9233","iaea",1
"9234","iaea",2
"9235","iaea",1
"9236","iaea",1
"9237","iaea",2
"9238","iaea",1
"9239","iaea",1
"9240","iaea",2
"9241","iaea",1
"9242","iaea",2
"9243","iaea",1
"9244","iaea",1
"9245","iaea",1
"9246","iaea",1
"9247","iaea",1
"9248","iaea",2
"9249","iaea",1
"9250","iaea",1
"9251","iaea",2
"9252","iaea",1
"9253","iaea",1
"9254","iaea",1
"9255","iaea",1
"9256","iaea",1
"9257","iaea",1
"9258","iaea",1
"9259","iaea",2
"9260","iaea",2
"9261","iaea",1
"9262","iaea",2
"9263","iaea",2
"9264","iaea",1
"9265","iaea",2
"9266","iaea",1
"9267","iaea",2
"9268","iaea",2
"9269","iaea",2
"9270","iaea",3
"9271","iaea",2
"9272","iaea",2
"9273","iaea",2
"9274","iaea",-2
"9275","iaea",1
"9276","iaea",1
"9277","iaea",1
"9278","iaea",1
"9279","iaea",1
"9280","iaea",-2
"9281","iaea",2
"9282","iaea",2
"9283","iaea",2
"9284","iaea",2
"9285","iaea",1
"9286","iaea",2
"9287","iaea",2
"9288","iaea",1
"9289","iaea",1
"9290","iaea",1
"9291","iaea",-2
"9292","iaea",-1
"9293","iaea",1
"9294","iaea",1
"9295","iaea",1
"9296","iaea",1
"9297","iaea",1
"9298","iaea",1
"9299","iaea",2
"9300","iaea",1
"9301","iaea",1
"9302","iaea",2
"9303","iaea",1
"9304","iaea",1
"9305","iaea",1
"9306","iaea",1
"9307","iaea",2
"9308","iaea",1
"9309","iaea",2
"9310","iaea",1
"9311","iaea",1
"9312","iaea",2
"9313","iaea",2
"9314","iaea",1
"9315","iaea",2
"9316","iaea",1
"9317","iaea",-1
"9318","iaea",-1
"9319","iaea",2
"9320","iaea",2
"9321","iaea",1
"9322","iaea",1
"9323","iaea",1
"9324","iaea",-1
"9325","iaea",-3
"9326","iaea",-3
"9327","iaea",-3
"9328","iaea",1
"9329","iaea",-2
"9330","iaea",-1
"9331","iaea",-2
"9332","iaea",-1
"9333","iaea",2
"9334","iaea",1
"9335","iaea",1
"9336","iaea",1
"9337","iaea",-1
"9338","iaea",1
"9339","iaea",2
"9340","iaea",2
"9341","iaea",1
"9342","iaea",1
"9343","iaea",2
"9344","iaea",-1
"9345","iaea",1
"9346","iaea",2
"9347","iaea",2
"9348","iaea",-1
"9349","iaea",-3
"9350","iaea",1
"9351","iaea",1
"9352","iaea",-2
"9353","iaea",2
"9354","iaea",2
"9355","iaea",1
"9356","iaea",-1
"9357","iaea",1
"9358","iaea",1
"9359","iaea",1
"9360","iaea",1
"9361","iaea",1
"9362","iaea",1
"9363","iaea",1
"9364","iaea",1
"9365","iaea",2
"9366","iaea",2
"9367","iaea",1
"9368","iaea",1
"9369","iaea",2
"9370","iaea",2
"9371","iaea",1
"9372","iaea",-2
"9373","iaea",1
"9374","iaea",1
"9375","iaea",-2
"9376","iaea",-3
"9377","iaea",-1
"9378","iaea",1
"9379","iaea",2
"9380","iaea",-2
"9381","iaea",1
"9382","iaea",1
"9383","iaea",1
"9384","iaea",2
"9385","iaea",1
"9386","iaea",1
"9387","iaea",1
"9388","iaea",1
"9389","iaea",1
"9390","iaea",1
"9391","iaea",1
"9392","iaea",2
"9393","iaea",1
"9394","iaea",1
"9395","iaea",1
"9396","iaea",1
"9397","iaea",1
"9398","iaea",1
"9399","iaea",2
"9400","iaea",1
"9401","iaea",1
"9402","iaea",2
"9403","iaea",-2
"9404","iaea",2
"9405","iaea",-2
"9406","iaea",-2
"9407","iaea",1
"9408","iaea",1
"9409","iaea",2
"9410","iaea",1
"9411","iaea",1
"9412","iaea",1
"9413","iaea",2
"9414","iaea",1
"9415","iaea",-2
"9416","iaea",1
"9417","iaea",1
"9418","iaea",1
"9419","iaea",2
"9420","iaea",2
"9421","iaea",-1
"9422","iaea",1
"9423","iaea",-2
"9424","iaea",-2
"9425","iaea",-2
"9426","iaea",-2
"9427","iaea",2
"9428","iaea",1
"9429","iaea",1
"9430","iaea",-2
"9431","iaea",-2
"9432","iaea",2
"9433","iaea",2
"9434","iaea",1
"9435","iaea",2
"9436","iaea",2
"9437","iaea",1
"9438","iaea",1
"9439","iaea",-1
"9440","iaea",-1
"9441","iaea",-2
"9442","iaea",2
"9443","iaea",-2
"9444","iaea",-2
"9445","iaea",-2
"9446","iaea",1
"9447","iaea",1
"9448","iaea",-1
"9449","iaea",-1
"9450","iaea",1
"9451","iaea",1
"9452","iaea",1
"9453","iaea",2
"9454","iaea",1
"9455","iaea",1
"9456","iaea",1
"9457","iaea",-1
"9458","iaea",-2
"9459","iaea",2
"9460","iaea",1
"9461","iaea",1
"9462","iaea",-2
"9463","iaea",-3
"9464","iaea",1
"9465","iaea",1
"9466","iaea",1
"9467","iaea",1
"9468","iaea",-2
"9469","iaea",1
"9470","iaea",-2
"9471","iaea",1
"9472","iaea",1
"9473","iaea",1
"9474","iaea",-2
"9475","iaea",-1
"9476","iaea",-2
"9477","iaea",-2
"9478","iaea",1
"9479","iaea",1
"9480","iaea",-2
"9481","iaea",-2
"9482","iaea",1
"9483","iaea",-1
"9484","iaea",1
"9485","iaea",1
"9486","iaea",1
"9487","iaea",-2
"9488","iaea",-1
"9489","iaea",2
"9490","iaea",-1
"9491","iaea",2
"9492","iaea",1
"9493","iaea",2
"9494","iaea",2
"9495","iaea",2
"9496","iaea",1
"9497","iaea",-1
"9498","iaea",-1
"9499","iaea",-2
"9500","iaea",2
"9501","iaea",-2
"9502","iaea",1
"9503","iaea",1
"9504","iaea",1
"9505","iaea",-1
"9506","iaea",1
"9507","iaea",1
"9508","iaea",1
"9509","iaea",1
"9510","iaea",2
"9511","iaea",-2
"9512","iaea",-2
"9513","iaea",-2
"9514","iaea",1
"9515","iaea",-2
"9516","iaea",-1
"9517","iaea",-2
"9518","iaea",2
"9519","iaea",-2
"9520","iaea",-2
"9521","iaea",-2
"9522","iaea",-2
"9523","iaea",1
"9524","iaea",1
"9525","iaea",1
"9526","iaea",1
"9527","iaea",-2
"9528","iaea",-2
"9529","iaea",-2
"9530","iaea",-2
"9531","iaea",-2
"9532","iaea",-2
"9533","iaea",1
"9534","iaea",1
"9535","iaea",-2
"9536","iaea",1
"9537","iaea",1
"9538","iaea",-1
"9539","iaea",1
"9540","iaea",-2
"9541","iaea",1
"9542","iaea",2
"9543","iaea",2
"9544","iaea",1
"9545","iaea",1
"9546","iaea",2
"9547","iaea",1
"9548","iaea",2
"9549","iaea",2
"9550","iaea",1
"9551","iaea",1
"9552","iaea",-2
"9553","iaea",2
"9554","iaea",2
"9555","iaea",2
"9556","iaea",1
"9557","iaea",2
"9558","iaea",2
"9559","iaea",1
"9560","iaea",2
"9561","iaea",-2
"9562","iaea",1
"9563","iaea",1
"9564","iaea",2
"9565","iaea",1
"9566","iaea",1
"9567","iaea",2
"9568","iaea",1
"9569","iaea",2
"9570","iaea",-1
"9571","iaea",2
"9572","iaea",1
"9573","iaea",-1
"9574","iaea",1
"9575","iaea",1
"9576","iaea",2
"9577","iaea",1
"9578","iaea",1
"9579","iaea",-2
"9580","iaea",1
"9581","iaea",1
"9582","iaea",1
"9583","iaea",2
"9584","iaea",1
"9585","iaea",2
"9586","iaea",1
"9587","iaea",-1
"9588","iaea",1
"9589","iaea",-1
"9590","iaea",-3
"9591","iaea",2
"9592","iaea",1
"9593","iaea",2
"9594","iaea",2
"9595","iaea",2
"9596","iaea",1
"9597","iaea",1
"9598","iaea",1
"9599","iaea",1
"9600","iaea",-1
"9601","iaea",1
"9602","iaea",1
"9603","iaea",1
"9604","iaea",2
"9605","iaea",1
"9606","iaea",1
"9607","iaea",1
"9608","iaea",2
"9609","iaea",1
"9610","iaea",1
"9611","iaea",2
"9612","iaea",1
"9613","iaea",1
"9614","iaea",-2
"9615","iaea",2
"9616","iaea",1
"9617","iaea",1
"9618","iaea",1
"9619","iaea",1
"9620","iaea",2
"9621","iaea",-1
"9622","iaea",1
"9623","iaea",1
"9624","iaea",2
"9625","iaea",2
"9626","iaea",-1
"9627","iaea",-1
"9628","iaea",1
"9629","iaea",-2
"9630","iaea",2
"9631","iaea",2
"9632","iaea",1
"9633","iaea",2
"9634","iaea",2
"9635","iaea",1
"9636","iaea",2
"9637","iaea",2
"9638","iaea",2
"9639","iaea",1
"9640","iaea",1
"9641","iaea",1
"9642","iaea",-2
"9643","iaea",1
"9644","iaea",2
"9645","iaea",2
"9646","iaea",2
"9647","iaea",-2
"9648","iaea",1
"9649","iaea",2
"9650","iaea",2
"9651","iaea",2
"9652","iaea",2
"9653","iaea",2
"9654","iaea",1
"9655","iaea",1
"9656","iaea",1
"9657","iaea",1
"9658","iaea",2
"9659","iaea",2
"9660","iaea",2
"9661","iaea",2
"9662","iaea",2
"9663","iaea",-2
"9664","iaea",1
"9665","iaea",2
"9666","iaea",2
"9667","iaea",2
"9668","iaea",1
"9669","iaea",1
"9670","iaea",2
"9671","iaea",1
"9672","iaea",2
"9673","iaea",1
"9674","iaea",2
"9675","iaea",2
"9676","iaea",1
"9677","iaea",2
"9678","iaea",1
"9679","iaea",1
"9680","iaea",1
"9681","iaea",1
"9682","iaea",1
"9683","iaea",1
"9684","iaea",1
"9685","iaea",1
"9686","iaea",2
"9687","iaea",2
"9688","iaea",1
"9689","iaea",2
"9690","iaea",1
"9691","iaea",2
"9692","iaea",1
"9693","iaea",1
"9694","iaea",1
"9695","iaea",1
"9696","iaea",1
"9697","iaea",2
"9698","iaea",1
"9699","iaea",2
"9700","iaea",2
"9701","iaea",2
"9702","iaea",2
"9703","iaea",1
"9704","iaea",2
"9705","iaea",1
"9706","iaea",2
"9707","iaea",1
"9708","iaea",2
"9709","iaea",1
"9710","iaea",2
"9711","iaea",1
"9712","iaea",1
"9713","iaea",1
"9714","iaea",1
"9715","iaea",2
"9716","iaea",3
"9717","iaea",2
"9718","iaea",2
"9719","iaea",2
"9720","iaea",2
"9721","iaea",1
"9722","iaea",-2
"9723","iaea",1
"9724","iaea",1
"9725","iaea",2
"9726","iaea",2
"9727","iaea",1
"9728","iaea",1
"9729","iaea",-1
